lat,lon,population,coastal_exposure,region_id,inform_risk
-21.75,63.75,3939.6621227037313,0.37857142857142856,R_6_24,0.5
-21.75,64.5,3939.6621227037313,0.37857142857142856,R_6_24,0.5
-21.75,66.0,3939.6621227037313,0.37857142857142856,R_6_24,0.5
-21.0,33.75,1775.3111553085519,0.4,R_6_21,0.5
-21.0,34.5,5092.200462185693,0.4,R_6_21,0.5
-21.0,35.25,15280.05234980031,0.4,R_6_21,0.5
-21.0,36.0,29449.437124781958,0.4,R_6_21,0.5
-21.0,36.75,116419.4700773299,0.4,R_6_21,0.5
-21.0,37.5,217746.89809375672,0.4,R_6_21,0.5
-21.0,38.25,100710.79171718772,0.4,R_6_21,0.5
-21.0,39.0,97261.36204734341,0.4,R_6_21,0.5
-21.0,39.75,27981.827176335697,0.4,R_6_21,0.5
-21.0,40.5,22215.36063853832,0.4,R_6_22,0.5
-21.0,41.25,1775.3111553085519,0.4,R_6_22,0.5
-21.0,42.0,1775.3111553085519,0.4,R_6_22,0.5
-21.0,42.75,1775.3111553085519,0.4,R_6_22,0.5
-21.0,44.25,800.0,0.4,R_6_22,0.5
-21.0,65.25,800.0,0.4,R_6_24,0.5
-21.0,66.75,1775.3111553085519,0.4,R_6_24,0.5
-21.0,67.5,1775.3111553085519,0.4,R_6_24,0.5
-20.25,31.5,800.0,0.4214285714285714,R_6_21,0.5
-20.25,32.25,2829.9543496352794,0.4214285714285714,R_6_21,0.5
-20.25,33.0,800.0,0.4214285714285714,R_6_21,0.5
-20.25,33.75,3939.6621227037313,0.4214285714285714,R_6_21,0.5
-20.25,34.5,7498.125980847378,0.4214285714285714,R_6_21,0.5
-20.25,35.25,6280.061907401837,0.4214285714285714,R_6_21,0.5
-20.25,36.0,23640.49838820857,0.4214285714285714,R_6_21,0.5
-20.25,36.75,30926.652531031952,0.4214285714285714,R_6_21,0.5
-20.25,37.5,46162.65103543905,0.4214285714285714,R_6_21,0.5
-20.25,38.25,54052.31326246519,0.4214285714285714,R_6_21,0.5
-20.25,39.0,132410.29451962418,0.4214285714285714,R_6_21,0.5
-20.25,39.75,148657.56630693423,0.4214285714285714,R_6_21,0.5
-20.25,40.5,112903.25548625526,0.4214285714285714,R_6_22,0.5
-20.25,41.25,145026.03996931072,0.4214285714285714,R_6_22,0.5
-20.25,42.0,20802.055300515887,0.4214285714285714,R_6_22,0.5
-20.25,42.75,18013.36855897148,0.4214285714285714,R_6_22,0.5
-20.25,43.5,3939.6621227037313,0.4214285714285714,R_6_22,0.5
-20.25,44.25,11300.300356982032,0.4214285714285714,R_6_22,0.5
-20.25,45.75,1775.3111553085519,0.4214285714285714,R_6_22,0.5
-20.25,63.0,800.0,0.4214285714285714,R_6_24,0.5
-20.25,63.75,800.0,0.4214285714285714,R_6_24,0.5
-20.25,64.5,800.0,0.4214285714285714,R_6_24,0.5
-20.25,65.25,3939.6621227037313,0.4214285714285714,R_6_24,0.5
-20.25,66.0,2829.9543496352794,0.4214285714285714,R_6_24,0.5
-20.25,67.5,1775.3111553085519,0.4214285714285714,R_6_24,0.5
-20.25,68.25,1775.3111553085519,0.4214285714285714,R_6_24,0.5
-20.25,69.0,800.0,0.4214285714285714,R_6_24,0.5
-20.25,69.75,800.0,0.4214285714285714,R_6_24,0.5
-20.25,127.5,1775.3111553085519,0.4214285714285714,R_6_30,0.5
-20.25,131.25,800.0,0.4214285714285714,R_6_31,0.5
-20.25,132.0,800.0,0.4214285714285714,R_6_31,0.5
-20.25,134.25,800.0,0.4214285714285714,R_6_31,0.5
-19.5,33.0,800.0,0.44285714285714284,R_7_21,0.5
-19.5,33.75,800.0,0.44285714285714284,R_7_21,0.5
-19.5,34.5,1775.3111553085519,0.44285714285714284,R_7_21,0.5
-19.5,35.25,5092.200462185693,0.44285714285714284,R_7_21,0.5
-19.5,36.0,2829.9543496352794,0.44285714285714284,R_7_21,0.5
-19.5,36.75,3939.6621227037313,0.44285714285714284,R_7_21,0.5
-19.5,37.5,6280.061907401837,0.44285714285714284,R_7_21,0.5
-19.5,38.25,5092.200462185693,0.44285714285714284,R_7_21,0.5
-19.5,39.0,8742.657643228129,0.44285714285714284,R_7_21,0.5
-19.5,39.75,8742.657643228129,0.44285714285714284,R_7_21,0.5
-19.5,40.5,52461.55063205064,0.44285714285714284,R_7_22,0.5
-19.5,41.25,114659.60462689475,0.44285714285714284,R_7_22,0.5
-19.5,42.0,125270.19651157818,0.44285714285714284,R_7_22,0.5
-19.5,42.75,70277.36653082307,0.44285714285714284,R_7_22,0.5
-19.5,43.5,57252.10013805926,0.44285714285714284,R_7_22,0.5
-19.5,44.25,104175.70335698422,0.44285714285714284,R_7_22,0.5
-19.5,45.0,22215.36063853832,0.44285714285714284,R_7_22,0.5
-19.5,45.75,5092.200462185693,0.44285714285714284,R_7_22,0.5
-19.5,46.5,800.0,0.44285714285714284,R_7_22,0.5
-19.5,62.25,800.0,0.44285714285714284,R_7_24,0.5
-19.5,63.0,800.0,0.44285714285714284,R_7_24,0.5
-19.5,64.5,800.0,0.44285714285714284,R_7_24,0.5
-19.5,65.25,800.0,0.44285714285714284,R_7_24,0.5
-19.5,67.5,2829.9543496352794,0.44285714285714284,R_7_24,0.5
-19.5,68.25,800.0,0.44285714285714284,R_7_24,0.5
-19.5,69.75,800.0,0.44285714285714284,R_7_24,0.5
-19.5,71.25,800.0,0.44285714285714284,R_7_25,0.5
-19.5,123.0,800.0,0.44285714285714284,R_7_30,0.5
-19.5,126.75,800.0,0.44285714285714284,R_7_30,0.5
-19.5,127.5,3939.6621227037313,0.44285714285714284,R_7_30,0.5
-19.5,128.25,1775.3111553085519,0.44285714285714284,R_7_30,0.5
-19.5,131.25,1775.3111553085519,0.44285714285714284,R_7_31,0.5
-18.75,33.75,1775.3111553085519,0.4642857142857143,R_7_21,0.5
-18.75,34.5,1775.3111553085519,0.4642857142857143,R_7_21,0.5
-18.75,35.25,3939.6621227037313,0.4642857142857143,R_7_21,0.5
-18.75,36.75,2829.9543496352794,0.4642857142857143,R_7_21,0.5
-18.75,38.25,3939.6621227037313,0.4642857142857143,R_7_21,0.5
-18.75,39.75,800.0,0.4642857142857143,R_7_21,0.5
-18.75,40.5,2829.9543496352794,0.4642857142857143,R_7_22,0.5
-18.75,41.25,12609.317343684424,0.4642857142857143,R_7_22,0.5
-18.75,42.0,23640.49838820857,0.4642857142857143,R_7_22,0.5
-18.75,42.75,38445.69219638814,0.4642857142857143,R_7_22,0.5
-18.75,43.5,87010.12656478882,0.4642857142857143,R_7_22,0.5
-18.75,44.25,75247.80434429804,0.4642857142857143,R_7_22,0.5
-18.75,45.0,60475.39461501294,0.4642857142857143,R_7_22,0.5
-18.75,45.75,47727.45073149697,0.4642857142857143,R_7_22,0.5
-18.75,46.5,15280.05234980031,0.4642857142857143,R_7_22,0.5
-18.75,47.25,10010.802026274545,0.4642857142857143,R_7_22,0.5
-18.75,48.0,13936.329950298477,0.4642857142857143,R_7_22,0.5
-18.75,48.75,11300.300356982032,0.4642857142857143,R_7_22,0.5
-18.75,49.5,13936.329950298477,0.4642857142857143,R_7_22,0.5
-18.75,50.25,32413.13193385524,0.4642857142857143,R_7_23,0.5
-18.75,51.0,23640.49838820857,0.4642857142857143,R_7_23,0.5
-18.75,51.75,800.0,0.4642857142857143,R_7_23,0.5
-18.75,61.5,800.0,0.4642857142857143,R_7_24,0.5
-18.75,63.75,800.0,0.4642857142857143,R_7_24,0.5
-18.75,65.25,2829.9543496352794,0.4642857142857143,R_7_24,0.5
-18.75,66.75,2829.9543496352794,0.4642857142857143,R_7_24,0.5
-18.75,67.5,2829.9543496352794,0.4642857142857143,R_7_24,0.5
-18.75,68.25,3939.6621227037313,0.4642857142857143,R_7_24,0.5
-18.75,69.0,3939.6621227037313,0.4642857142857143,R_7_24,0.5
-18.75,69.75,2829.9543496352794,0.4642857142857143,R_7_24,0.5
-18.75,122.25,800.0,0.4642857142857143,R_7_30,0.5
-18.75,124.5,800.0,0.4642857142857143,R_7_30,0.5
-18.75,125.25,2829.9543496352794,0.4642857142857143,R_7_30,0.5
-18.75,126.0,800.0,0.4642857142857143,R_7_30,0.5
-18.75,126.75,5092.200462185693,0.4642857142857143,R_7_30,0.5
-18.75,127.5,1775.3111553085519,0.4642857142857143,R_7_30,0.5
-18.75,128.25,800.0,0.4642857142857143,R_7_30,0.5
-18.75,130.5,800.0,0.4642857142857143,R_7_31,0.5
-18.75,135.75,800.0,0.4642857142857143,R_7_31,0.5
-18.0,34.5,1775.3111553085519,0.48571428571428577,R_7_21,0.5
-18.0,36.0,1775.3111553085519,0.48571428571428577,R_7_21,0.5
-18.0,36.75,1775.3111553085519,0.48571428571428577,R_7_21,0.5
-18.0,39.75,800.0,0.48571428571428577,R_7_21,0.5
-18.0,42.75,1775.3111553085519,0.48571428571428577,R_7_22,0.5
-18.0,43.5,1775.3111553085519,0.48571428571428577,R_7_22,0.5
-18.0,45.0,1775.3111553085519,0.48571428571428577,R_7_22,0.5
-18.0,45.75,15280.05234980031,0.48571428571428577,R_7_22,0.5
-18.0,46.5,16639.383372134034,0.48571428571428577,R_7_22,0.5
-18.0,47.25,62095.56241508095,0.48571428571428577,R_7_22,0.5
-18.0,48.0,92117.13663572088,0.48571428571428577,R_7_22,0.5
-18.0,48.75,54052.31326246519,0.48571428571428577,R_7_22,0.5
-18.0,49.5,73586.08359881068,0.48571428571428577,R_7_22,0.5
-18.0,50.25,100710.79171718772,0.48571428571428577,R_7_23,0.5
-18.0,51.0,33908.559237873924,0.48571428571428577,R_7_23,0.5
-18.0,51.75,1775.3111553085519,0.48571428571428577,R_7_23,0.5
-18.0,65.25,800.0,0.48571428571428577,R_7_24,0.5
-18.0,66.0,800.0,0.48571428571428577,R_7_24,0.5
-18.0,66.75,800.0,0.48571428571428577,R_7_24,0.5
-18.0,67.5,1775.3111553085519,0.48571428571428577,R_7_24,0.5
-18.0,68.25,2829.9543496352794,0.48571428571428577,R_7_24,0.5
-18.0,69.0,1775.3111553085519,0.48571428571428577,R_7_24,0.5
-18.0,69.75,1775.3111553085519,0.48571428571428577,R_7_24,0.5
-18.0,70.5,1775.3111553085519,0.48571428571428577,R_7_25,0.5
-18.0,123.0,800.0,0.48571428571428577,R_7_30,0.5
-18.0,123.75,800.0,0.48571428571428577,R_7_30,0.5
-18.0,124.5,2829.9543496352794,0.48571428571428577,R_7_30,0.5
-18.0,126.0,1775.3111553085519,0.48571428571428577,R_7_30,0.5
-18.0,126.75,800.0,0.48571428571428577,R_7_30,0.5
-18.0,127.5,800.0,0.48571428571428577,R_7_30,0.5
-18.0,128.25,5092.200462185693,0.48571428571428577,R_7_30,0.5
-18.0,129.75,3939.6621227037313,0.48571428571428577,R_7_30,0.5
-18.0,131.25,800.0,0.48571428571428577,R_7_31,0.5
-17.25,33.75,800.0,0.5071428571428571,R_7_21,0.5
-17.25,34.5,2829.9543496352794,0.5071428571428571,R_7_21,0.5
-17.25,35.25,1775.3111553085519,0.5071428571428571,R_7_21,0.5
-17.25,45.75,7498.125980847378,0.5071428571428571,R_7_22,0.5
-17.25,46.5,2829.9543496352794,0.5071428571428571,R_7_22,0.5
-17.25,47.25,3939.6621227037313,0.5071428571428571,R_7_22,0.5
-17.25,48.0,3939.6621227037313,0.5071428571428571,R_7_22,0.5
-17.25,48.75,12609.317343684424,0.5071428571428571,R_7_22,0.5
-17.25,49.5,5092.200462185693,0.5071428571428571,R_7_22,0.5
-17.25,50.25,2829.9543496352794,0.5071428571428571,R_7_23,0.5
-17.25,65.25,800.0,0.5071428571428571,R_7_24,0.5
-17.25,66.0,1775.3111553085519,0.5071428571428571,R_7_24,0.5
-17.25,67.5,800.0,0.5071428571428571,R_7_24,0.5
-17.25,68.25,2829.9543496352794,0.5071428571428571,R_7_24,0.5
-17.25,69.0,8742.657643228129,0.5071428571428571,R_7_24,0.5
-17.25,69.75,8742.657643228129,0.5071428571428571,R_7_24,0.5
-17.25,70.5,1775.3111553085519,0.5071428571428571,R_7_25,0.5
-17.25,71.25,13936.329950298477,0.5071428571428571,R_7_25,0.5
-17.25,72.0,7498.125980847378,0.5071428571428571,R_7_25,0.5
-17.25,72.75,33908.559237873924,0.5071428571428571,R_7_25,0.5
-17.25,73.5,36925.103647506476,0.5071428571428571,R_7_25,0.5
-17.25,74.25,800.0,0.5071428571428571,R_7_25,0.5
-17.25,123.0,800.0,0.5071428571428571,R_7_30,0.5
-17.25,123.75,7498.125980847378,0.5071428571428571,R_7_30,0.5
-17.25,124.5,1775.3111553085519,0.5071428571428571,R_7_30,0.5
-17.25,126.0,32413.13193385524,0.5071428571428571,R_7_30,0.5
-17.25,126.75,11300.300356982032,0.5071428571428571,R_7_30,0.5
-17.25,127.5,2829.9543496352794,0.5071428571428571,R_7_30,0.5
-17.25,128.25,11300.300356982032,0.5071428571428571,R_7_30,0.5
-17.25,129.0,10010.802026274545,0.5071428571428571,R_7_30,0.5
-17.25,131.25,1775.3111553085519,0.5071428571428571,R_7_31,0.5
-16.5,30.75,800.0,0.5285714285714286,R_7_21,0.5
-16.5,66.0,800.0,0.5285714285714286,R_7_24,0.5
-16.5,66.75,1775.3111553085519,0.5285714285714286,R_7_24,0.5
-16.5,67.5,800.0,0.5285714285714286,R_7_24,0.5
-16.5,68.25,3939.6621227037313,0.5285714285714286,R_7_24,0.5
-16.5,69.0,5092.200462185693,0.5285714285714286,R_7_24,0.5
-16.5,69.75,800.0,0.5285714285714286,R_7_24,0.5
-16.5,70.5,1775.3111553085519,0.5285714285714286,R_7_25,0.5
-16.5,71.25,20802.055300515887,0.5285714285714286,R_7_25,0.5
-16.5,72.0,13936.329950298477,0.5285714285714286,R_7_25,0.5
-16.5,72.75,30926.652531031952,0.5285714285714286,R_7_25,0.5
-16.5,73.5,16639.383372134034,0.5285714285714286,R_7_25,0.5
-16.5,123.0,1775.3111553085519,0.5285714285714286,R_7_30,0.5
-16.5,123.75,7498.125980847378,0.5285714285714286,R_7_30,0.5
